N,P,K,temperature,humidity,ph,rainfall,label,Pest,Pesticide,Active Ingredient,Usage Guidelines,Historical Temp (Avg Last 7 days),Historical Humidity (Avg Last 7 days),Historical Rainfall (Last 7 days),Atmospheric Pressure (hPa),Solar Radiation (UV Index),Wind Speed (km/h),Wind Direction (°),Cloud Cover (%),Evapotranspiration Rate (mm/day),Pest Occurrence (Count),Pest Life Cycle Stage,Neighboring Crop Infestation Risk (%),NDVI (Normalized Difference Vegetation Index),Chlorophyll Content (SPAD),Soil Microbial Activity (%),Soil Temp (°C),Soil pH Variability,Disease Symptoms Detected,Fertilizer Usage History
30,28,30,31.86641378,52.19331595,5.064613314,98.46768642,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,30.48,53.11,46.71,1024.66,6.39,17.33,99.19,14.9,1.95,19.0,Larva,0.3,0.18,37.72,24.93,24.28,0.18,No,Optimal
30,28,30,31.86641378,52.19331595,5.064613314,98.46768642,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,31.47,87.46,175.89,1026.68,10.29,38.16,202.27,49.33,4.46,44.0,Larva,21.59,0.53,58.77,19.67,20.29,-0.22,No,Optimal
18,19,27,27.75518664,52.34605806,4.772385986000001,94.11213345,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,29.5,80.68,189.13,1016.66,1.73,18.4,189.24,5.93,2.17,46.0,Adult,33.2,0.6,56.03,31.48,12.12,-0.05,Yes,Optimal
18,19,27,27.75518664,52.34605806,4.772385986000001,94.11213345,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,23.31,61.04,293.92,1047.01,7.65,38.85,27.95,41.19,3.73,37.0,Adult,40.03,0.34,21.94,35.92,13.13,0.0,Yes,Excess
23,23,27,34.72413192,51.4271781,5.161148592,97.31258083,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,32.98,90.27,288.31,1039.53,8.1,25.69,47.75,67.23,1.95,19.0,Larva,33.8,0.1,56.98,58.66,27.37,-0.62,Yes,Excess
23,23,27,34.72413192,51.4271781,5.161148592,97.31258083,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,27.67,52.86,170.87,988.42,5.35,27.26,0.59,13.77,2.11,12.0,Adult,47.07,0.8,45.01,42.69,23.29,0.55,No,Deficient
37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,22.06,56.57,147.05,1012.11,10.47,20.75,322.19,93.5,4.3,14.0,Adult,73.25,0.63,34.91,22.65,23.88,-0.73,No,Deficient
37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,15.53,99.53,186.83,1026.38,9.84,7.28,345.5,74.0,1.74,7.0,Adult,34.39,0.86,46.73,69.06,19.5,-0.58,Yes,Excess
11,27,30,27.69637763,48.56224879999999,6.39474303,89.85646496,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,28.1,83.07,90.7,1029.53,10.82,24.38,209.82,77.07,3.08,35.0,Adult,6.68,0.71,27.91,51.86,25.38,0.14,No,Optimal
11,27,30,27.69637763,48.56224879999999,6.39474303,89.85646496,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,30.61,67.67,268.6,1031.49,10.59,34.15,212.13,11.92,1.22,7.0,Adult,33.58,0.65,27.11,73.06,18.2,0.41,Yes,Optimal
12,19,31,27.25373364,52.66319725,5.566704378,91.87312479,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,29.49,97.83,172.35,1040.17,2.38,12.23,11.67,3.58,2.22,35.0,Adult,17.05,0.06,46.43,63.13,15.93,-0.02,No,Optimal
12,19,31,27.25373364,52.66319725,5.566704378,91.87312479,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,31.4,84.83,236.93,1005.92,1.91,37.38,145.1,74.87,1.03,32.0,Larva,66.45,0.5,57.6,27.75,19.15,0.34,Yes,Optimal
3,28,33,30.33723921,48.88704844,5.755049971,94.42850522,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,21.15,86.7,152.53,1035.2,3.64,6.05,355.86,36.81,4.16,37.0,Larva,36.9,0.08,28.8,60.6,30.6,0.7,No,Deficient
3,28,33,30.33723921,48.88704844,5.755049971,94.42850522,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,19.38,44.36,61.38,1022.93,3.94,13.79,259.36,62.91,3.46,33.0,Egg,49.4,0.63,26.07,59.16,31.83,-0.62,Yes,Deficient
37,38,32,31.85744939,45.53106268,5.417340525,91.55845821,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,26.92,76.05,281.0,1008.51,3.85,21.45,344.14,36.39,1.99,13.0,Adult,98.75,0.3,21.87,32.26,32.49,-0.14,No,Optimal
37,38,32,31.85744939,45.53106268,5.417340525,91.55845821,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,18.41,42.1,24.4,983.48,8.84,36.21,263.92,1.64,2.2,4.0,Larva,0.96,0.06,31.77,13.19,19.25,0.3,Yes,Deficient
26,37,30,35.39986338,49.45962621,6.166173833999999,97.41054011,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,32.16,98.8,242.41,1015.76,2.59,25.77,107.03,0.44,2.04,47.0,Egg,27.42,0.32,44.8,73.09,20.67,-0.81,No,Excess
26,37,30,35.39986338,49.45962621,6.166173833999999,97.41054011,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,31.97,89.34,132.02,1017.7,4.74,26.3,95.7,60.84,3.84,33.0,Egg,47.54,0.89,28.32,74.67,25.06,-0.42,No,Optimal
14,18,30,29.80747243,52.13797867,5.191265116,95.74606104,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,29.31,48.66,48.7,1037.73,5.58,0.19,218.7,19.16,0.57,43.0,Larva,11.97,0.91,21.39,79.35,18.73,0.0,No,Excess
14,18,30,29.80747243,52.13797867,5.191265116,95.74606104,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,33.98,67.65,29.52,1019.82,9.44,28.47,134.53,26.05,2.81,25.0,Larva,30.14,0.24,27.37,46.45,25.06,-0.71,Yes,Optimal
40,16,35,34.16438906,54.16482251,4.954739564,98.33351125,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,30.85,91.11,60.72,1040.81,2.16,26.62,229.28,0.14,3.22,18.0,Egg,32.1,0.66,40.82,47.08,31.1,0.91,No,Deficient
40,16,35,34.16438906,54.16482251,4.954739564,98.33351125,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,31.27,57.92,278.89,1042.75,3.85,13.65,44.8,55.69,3.19,39.0,Egg,83.68,0.45,26.36,77.17,14.37,-0.72,No,Optimal
4,20,25,28.93270187,47.94053996,5.664587011,99.9834242,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,26.2,58.38,56.61,1044.95,1.53,27.66,134.38,63.83,4.94,1.0,Larva,73.47,0.88,41.16,54.58,16.64,0.43,No,Deficient
4,20,25,28.93270187,47.94053996,5.664587011,99.9834242,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,26.94,51.12,206.8,1004.85,2.08,16.97,22.59,12.99,1.47,33.0,Larva,83.94,0.21,49.24,56.07,26.67,-0.23,Yes,Optimal
36,25,33,27.98392787,53.33018851,5.548584852,99.61465679,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,18.47,73.58,21.56,1032.39,2.15,12.22,64.46,88.41,4.09,44.0,Larva,17.03,0.61,47.76,54.9,11.55,-0.04,No,Deficient
36,25,33,27.98392787,53.33018851,5.548584852,99.61465679,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,16.2,55.45,15.04,1037.92,1.21,37.93,331.6,40.56,2.39,16.0,Egg,28.62,0.5,54.56,65.53,22.12,-0.68,No,Excess
30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,24.57,82.05,120.46,1011.15,9.49,27.07,205.56,74.63,4.48,31.0,Egg,60.01,0.67,32.56,45.03,31.47,-0.37,No,Excess
30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,22.49,81.18,144.27,1034.13,10.69,16.66,114.47,3.22,1.39,7.0,Egg,41.9,0.85,23.51,63.15,23.76,0.68,Yes,Deficient
28,37,28,32.13409675,50.52559148,6.097869767000001,98.63333684,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,15.75,42.91,8.69,1032.24,8.43,39.45,31.58,21.46,1.13,40.0,Adult,26.62,0.55,49.64,53.21,32.68,-0.12,No,Deficient
28,37,28,32.13409675,50.52559148,6.097869767000001,98.63333684,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,18.74,74.87,186.21,1044.91,7.59,24.28,292.68,52.84,2.16,45.0,Adult,90.27,0.53,59.39,51.93,30.47,-0.02,No,Excess
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,33.45,72.71,269.72,1022.55,6.53,21.89,112.14,19.48,0.68,3.0,Egg,61.67,0.43,38.8,34.61,28.43,0.11,Yes,Excess
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,23.05,60.51,191.33,1024.65,7.36,31.24,201.51,31.81,4.73,32.0,Adult,23.91,0.52,29.75,10.22,17.85,0.65,Yes,Optimal
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,25.82,91.92,156.91,1010.98,4.87,20.11,265.91,26.29,4.32,44.0,Adult,39.53,0.79,44.51,75.98,21.25,-0.95,Yes,Optimal
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,27.45,61.87,171.01,980.72,3.82,11.74,221.71,98.58,3.89,13.0,Larva,56.46,0.67,41.31,25.35,19.08,-0.88,No,Excess
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,28.71,94.14,220.52,1004.71,1.82,34.74,54.78,14.33,4.89,19.0,Adult,32.39,0.54,28.27,35.7,10.5,-0.27,No,Excess
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,19.38,66.05,193.83,1014.73,8.83,35.16,348.84,98.32,4.62,7.0,Egg,79.99,0.26,57.57,65.03,15.52,-0.69,No,Deficient
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,31.66,61.0,279.52,1036.42,2.29,34.53,254.08,23.3,3.03,32.0,Larva,76.07,0.01,30.59,59.06,14.98,-0.7,Yes,Optimal
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,27.77,93.69,2.81,1014.31,4.59,26.14,300.6,17.37,3.2,43.0,Larva,21.67,0.52,28.79,12.36,28.17,-0.23,No,Optimal
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,27.71,56.99,189.35,1026.79,7.1,10.63,320.77,90.56,1.59,22.0,Adult,64.17,0.85,30.71,55.46,34.09,-0.51,No,Deficient
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,23.67,92.8,291.17,1026.62,9.44,22.45,164.72,31.88,4.25,35.0,Larva,88.84,0.56,46.83,20.97,29.45,-0.97,No,Excess
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,22.86,96.46,54.75,1010.11,1.87,11.21,10.95,66.67,2.13,47.0,Adult,48.62,0.57,58.89,19.97,23.02,0.58,No,Optimal
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,25.31,46.78,173.17,1000.18,1.97,2.35,298.7,17.06,1.24,29.0,Adult,76.73,0.15,50.88,44.18,17.61,-0.92,No,Excess
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,33.85,99.75,203.93,983.77,3.76,25.35,248.18,38.49,4.38,24.0,Egg,71.97,0.16,37.44,72.41,18.31,0.31,No,Excess
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,22.63,65.61,84.27,1003.6,4.64,10.28,104.64,80.42,2.71,33.0,Larva,3.97,0.39,51.93,65.9,22.54,-0.67,No,Deficient
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,31.94,67.74,268.35,1021.91,1.32,23.1,222.05,92.6,3.99,21.0,Egg,34.45,0.73,29.58,37.19,29.46,-0.32,Yes,Deficient
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,16.85,60.92,29.78,995.82,2.37,19.55,107.56,28.13,0.75,2.0,Egg,70.73,0.24,55.44,33.8,21.69,-0.19,Yes,Excess
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,30.57,52.48,154.21,1045.52,2.0,11.41,3.3,89.8,0.83,21.0,Adult,66.99,0.34,34.35,30.15,23.82,0.57,No,Optimal
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,22.77,96.16,90.21,1005.78,6.92,33.64,28.23,20.42,4.57,9.0,Adult,66.78,0.29,41.4,43.86,13.37,-0.75,No,Deficient
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,17.27,80.28,159.8,983.35,8.64,17.3,62.91,71.97,3.99,24.0,Adult,33.02,0.2,42.58,10.2,14.53,0.12,Yes,Deficient
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,27.71,81.97,84.13,1003.57,10.42,33.25,301.16,97.39,2.58,43.0,Adult,66.13,0.4,31.2,74.62,21.37,0.5,No,Excess
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,17.12,41.56,78.62,996.34,6.84,26.88,61.72,76.36,2.16,5.0,Larva,89.08,0.26,20.73,32.91,12.55,0.71,No,Deficient
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,33.39,97.58,190.16,1024.56,7.96,38.74,312.2,75.1,1.5,13.0,Adult,39.05,0.94,51.92,43.46,24.69,0.16,Yes,Excess
1,30,29,28.33333307,51.39586505,6.4341977560000005,91.67241761,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,30.12,62.8,192.23,1024.31,2.86,15.19,91.48,35.12,1.49,17.0,Egg,78.68,0.94,23.64,43.08,10.13,0.72,Yes,Optimal
1,30,29,28.33333307,51.39586505,6.4341977560000005,91.67241761,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,30.85,73.81,91.09,1035.49,4.75,28.55,314.21,30.64,3.36,27.0,Egg,68.77,0.5,20.42,18.54,32.98,-0.98,No,Deficient
16,35,31,32.27652024,50.19368841,5.316875978000001,95.99487068,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,22.73,50.96,104.85,997.38,3.33,3.23,76.85,47.73,2.34,4.0,Larva,57.87,0.47,33.69,67.34,26.48,-0.46,No,Deficient
16,35,31,32.27652024,50.19368841,5.316875978000001,95.99487068,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,16.74,83.98,153.12,1019.56,1.81,34.69,125.24,96.06,3.66,0.0,Larva,80.92,0.57,32.17,48.83,13.07,-0.23,Yes,Excess
35,18,26,31.99490489,50.84881347,5.279388967,97.38741498,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,32.61,57.23,214.4,1041.35,8.85,31.28,317.24,77.09,4.61,16.0,Egg,24.25,0.49,51.43,54.79,30.52,-0.21,No,Deficient
35,18,26,31.99490489,50.84881347,5.279388967,97.38741498,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,20.47,44.35,122.17,1032.09,9.02,25.07,141.08,84.25,3.35,38.0,Larva,40.48,0.5,49.92,60.39,25.1,-0.84,Yes,Optimal
4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,22.16,94.93,193.16,1016.29,9.61,34.3,13.44,83.61,4.47,14.0,Adult,65.87,0.61,58.36,29.0,22.27,-0.95,Yes,Optimal
4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,24.23,92.21,276.84,996.16,3.47,27.84,246.02,48.18,4.05,21.0,Larva,5.35,0.94,44.0,75.48,24.51,-0.12,Yes,Deficient
9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,21.72,68.02,160.41,999.9,3.54,30.4,31.3,89.64,3.23,0.0,Larva,95.42,0.3,53.48,61.83,22.44,0.5,No,Optimal
9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,20.14,80.67,271.35,1002.06,4.45,22.94,146.0,89.11,2.28,11.0,Adult,61.48,0.61,50.36,75.9,12.48,-0.5,Yes,Excess
2,38,33,32.38697531,53.2328243,4.691396195,90.21633216,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,21.17,98.16,276.57,992.34,2.34,11.54,76.22,65.58,2.48,31.0,Larva,34.0,0.28,44.06,55.52,14.55,-0.23,Yes,Excess
2,38,33,32.38697531,53.2328243,4.691396195,90.21633216,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,16.62,46.5,256.95,992.71,9.01,22.42,54.86,13.59,0.64,49.0,Larva,51.41,0.67,44.7,72.07,23.01,0.71,Yes,Deficient
26,32,32,30.91471455,49.92963856,6.810186079,90.14047759,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,30.87,67.48,182.47,1040.91,8.27,31.44,224.01,45.21,3.94,22.0,Egg,37.53,0.16,29.45,44.92,34.66,-0.46,No,Optimal
26,32,32,30.91471455,49.92963856,6.810186079,90.14047759,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,34.65,80.74,196.53,995.99,4.82,22.75,353.16,4.51,0.68,5.0,Adult,96.09,0.29,31.5,15.43,18.99,-0.94,No,Deficient
34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,16.53,74.17,121.23,1048.03,7.21,29.94,33.93,99.01,1.42,45.0,Adult,47.44,0.05,54.83,11.36,31.81,0.86,No,Deficient
34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,32.97,44.22,264.6,1031.09,9.1,12.28,103.75,71.78,3.37,11.0,Larva,86.42,0.79,39.62,26.78,27.74,-0.15,Yes,Optimal
5,32,33,32.32362177,52.58967710000001,5.842763773,93.36718816,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,16.7,44.15,251.62,1023.87,3.22,11.29,235.96,94.63,2.51,43.0,Egg,60.71,0.97,20.88,71.01,32.57,-0.1,Yes,Excess
5,32,33,32.32362177,52.58967710000001,5.842763773,93.36718816,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,20.62,80.89,38.07,1003.82,1.64,1.29,337.08,80.2,2.4,2.0,Larva,44.02,0.97,29.84,61.88,33.04,-0.32,No,Deficient
31,29,26,28.22373428,47.40519056,5.024124683999999,97.76832322,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,16.01,86.2,287.63,1014.73,2.59,38.93,306.1,27.19,4.38,39.0,Larva,77.81,0.57,54.0,13.5,16.2,0.1,No,Excess
31,29,26,28.22373428,47.40519056,5.024124683999999,97.76832322,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,27.34,69.37,280.1,1025.87,8.17,10.05,154.44,98.9,1.35,9.0,Egg,21.96,0.83,51.18,69.24,25.6,-0.58,No,Deficient
34,34,35,27.27433181,47.16808054,6.422710539,95.257992,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,29.5,44.02,37.47,1020.45,1.31,6.42,295.52,6.16,1.17,12.0,Adult,9.0,0.71,33.97,68.67,13.55,0.78,No,Excess
34,34,35,27.27433181,47.16808054,6.422710539,95.257992,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,23.95,99.45,168.79,1014.35,5.99,26.44,68.34,7.39,2.34,34.0,Adult,52.98,0.23,56.12,70.72,19.58,-0.89,Yes,Excess
36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,28.49,80.22,145.42,999.06,4.91,23.51,199.64,3.32,1.93,7.0,Larva,35.46,0.67,57.2,30.01,10.48,0.68,Yes,Excess
36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,26.26,40.55,0.93,999.88,1.31,20.03,257.39,78.84,4.55,12.0,Egg,84.09,0.03,33.47,21.97,27.77,-0.13,No,Deficient
7,17,26,34.89226666,48.75613373,6.414526606,91.63074547,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,25.96,55.76,114.45,1014.22,2.45,17.48,23.84,15.2,3.84,19.0,Larva,79.7,0.85,33.48,75.7,19.58,0.82,Yes,Excess
7,17,26,34.89226666,48.75613373,6.414526606,91.63074547,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,15.86,78.7,276.96,1007.93,10.22,17.7,333.32,2.68,0.6,26.0,Adult,11.53,0.36,33.1,61.5,28.09,0.1,Yes,Excess
38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,31.57,71.64,160.88,1011.88,6.21,26.32,115.52,59.49,1.18,20.0,Egg,74.39,0.13,28.36,73.06,15.19,0.46,No,Deficient
38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,23.76,84.51,248.28,1033.17,4.96,14.73,224.96,89.45,0.73,33.0,Adult,32.59,0.74,43.62,40.42,21.89,0.97,No,Excess
5,19,25,27.351105600000004,54.43945147,6.441328044,96.27792547,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,18.41,66.73,105.35,986.81,7.71,38.55,328.97,88.82,2.85,36.0,Egg,62.64,0.74,40.66,73.13,24.26,-0.35,No,Excess
5,19,25,27.351105600000004,54.43945147,6.441328044,96.27792547,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,31.69,47.28,126.13,990.53,9.39,1.06,340.72,83.6,3.11,47.0,Larva,37.1,0.0,39.47,47.71,31.79,-0.28,No,Excess
37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,18.24,57.48,70.93,985.25,2.11,37.56,90.94,20.3,3.72,43.0,Egg,38.41,0.3,22.23,68.87,33.31,-0.46,No,Optimal
37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,31.53,84.67,175.7,992.63,6.85,17.87,281.99,97.88,4.92,19.0,Egg,25.3,0.18,48.18,76.76,17.96,-0.9,No,Optimal
21,31,32,35.38598705,51.42664176,5.254532213,90.29643888,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,18.23,83.83,46.76,1030.92,4.07,22.43,217.88,81.65,1.01,1.0,Larva,15.48,0.88,44.39,26.33,14.67,-0.98,No,Deficient
21,31,32,35.38598705,51.42664176,5.254532213,90.29643888,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,32.66,92.1,109.11,1025.0,2.02,18.91,150.17,40.17,0.76,37.0,Larva,75.43,0.16,27.56,58.41,28.9,0.23,Yes,Optimal
37,36,27,27.552973600000005,47.90859131,5.910634533,90.40332704,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,16.61,65.67,172.07,1024.31,7.66,6.28,91.71,96.2,3.12,31.0,Larva,75.21,0.99,50.34,22.86,14.34,0.58,No,Deficient
37,36,27,27.552973600000005,47.90859131,5.910634533,90.40332704,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,25.81,98.73,141.38,989.33,3.23,11.94,265.6,79.13,3.31,47.0,Egg,34.24,0.0,29.42,70.86,12.44,-0.44,No,Deficient
23,23,30,32.82141065,47.45553843,4.755273631000001,90.89173106,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,27.39,87.67,186.22,1006.27,5.65,18.72,124.69,55.34,2.13,12.0,Egg,22.28,0.47,30.97,60.57,14.78,0.64,Yes,Deficient
23,23,30,32.82141065,47.45553843,4.755273631000001,90.89173106,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,23.05,89.8,211.17,1015.77,1.74,9.27,232.16,47.85,3.16,25.0,Egg,20.98,0.06,36.07,24.33,33.95,0.9,No,Deficient
36,26,26,30.17294105,51.0845903,6.814630246,95.23444287,mango,Mango Hopper,Dimethoate,Dimethoate 30% EC,Spray 1.5 ml/L water,23.43,81.92,22.68,1003.09,2.89,9.41,259.05,62.85,0.83,28.0,Egg,81.7,0.04,36.89,62.24,24.74,0.71,Yes,Excess
36,26,26,30.17294105,51.0845903,6.814630246,95.23444287,mango,Fruit Fly,Malathion,Malathion 50% EC,Spray 2 ml/L water,27.04,90.27,215.08,1045.24,5.98,18.98,148.53,92.8,1.01,32.0,Adult,34.92,0.97,25.17,54.37,12.58,0.76,Yes,Deficient
